frame_index,timestamp,desk_id,worker_id,state
353,09:05:52,3,W003,IDLE
353,09:05:52,4,W004,THINKING
353,09:05:52,5,W005,AWAY
353,09:05:52,6,W006,THINKING
354,09:05:52,1,W001,IDLE
354,09:05:52,2,W002,WORKING
354,09:05:52,3,W003,IDLE
354,09:05:52,4,W004,THINKING
354,09:05:52,5,W005,AWAY
354,09:05:52,6,W006,THINKING
355,09:05:52,1,W001,IDLE
355,09:05:52,2,W002,WORKING
355,09:05:52,3,W003,IDLE
355,09:05:52,4,W004,THINKING
355,09:05:52,5,W005,AWAY
355,09:05:52,6,W006,THINKING
356,09:05:52,1,W001,IDLE
356,09:05:52,2,W002,WORKING
356,09:05:52,3,W003,IDLE
356,09:05:52,4,W004,THINKING
356,09:05:52,5,W005,AWAY
356,09:05:52,6,W006,THINKING
357,09:05:52,1,W001,IDLE
357,09:05:52,2,W002,WORKING
357,09:05:52,3,W003,IDLE
357,09:05:52,4,W004,THINKING
357,09:05:52,5,W005,AWAY
357,09:05:52,6,W006,THINKING
358,09:05:52,1,W001,IDLE
358,09:05:52,2,W002,WORKING
358,09:05:52,3,W003,IDLE
358,09:05:52,4,W004,THINKING
358,09:05:52,5,W005,AWAY
358,09:05:52,6,W006,THINKING
359,09:05:52,1,W001,IDLE
359,09:05:52,2,W002,WORKING
359,09:05:52,3,W003,IDLE
359,09:05:52,4,W004,THINKING
359,09:05:52,5,W005,AWAY
359,09:05:52,6,W006,THINKING
360,09:05:53,1,W001,IDLE
360,09:05:53,2,W002,WORKING
360,09:05:53,3,W003,IDLE
360,09:05:53,4,W004,THINKING
360,09:05:53,5,W005,AWAY
360,09:05:53,6,W006,THINKING
361,09:05:53,1,W001,IDLE
361,09:05:53,2,W002,WORKING
361,09:05:53,3,W003,IDLE
361,09:05:53,4,W004,THINKING
361,09:05:53,5,W005,AWAY
361,09:05:53,6,W006,THINKING
362,09:05:53,1,W001,IDLE
362,09:05:53,2,W002,WORKING
362,09:05:53,3,W003,IDLE
362,09:05:53,4,W004,THINKING
362,09:05:53,5,W005,AWAY
362,09:05:53,6,W006,THINKING
363,09:05:53,1,W001,IDLE
363,09:05:53,2,W002,WORKING
363,09:05:53,3,W003,IDLE
363,09:05:53,4,W004,THINKING
363,09:05:53,5,W005,AWAY
363,09:05:53,6,W006,THINKING
364,09:05:53,1,W001,IDLE
364,09:05:53,2,W002,WORKING
364,09:05:53,3,W003,IDLE
364,09:05:53,4,W004,THINKING
364,09:05:53,5,W005,AWAY
364,09:05:53,6,W006,THINKING
365,09:05:53,1,W001,IDLE
365,09:05:53,2,W002,WORKING
365,09:05:53,3,W003,IDLE
365,09:05:53,4,W004,THINKING
365,09:05:53,5,W005,AWAY
365,09:05:53,6,W006,THINKING
366,09:05:53,1,W001,IDLE
366,09:05:53,2,W002,WORKING
366,09:05:53,3,W003,IDLE
366,09:05:53,4,W004,THINKING
366,09:05:53,5,W005,AWAY
366,09:05:53,6,W006,THINKING
367,09:05:53,1,W001,IDLE
367,09:05:53,2,W002,WORKING
367,09:05:53,3,W003,IDLE
367,09:05:53,4,W004,THINKING
367,09:05:53,5,W005,AWAY
367,09:05:53,6,W006,THINKING
368,09:05:53,1,W001,IDLE
368,09:05:53,2,W002,WORKING
368,09:05:53,3,W003,IDLE
368,09:05:53,4,W004,THINKING
368,09:05:53,5,W005,AWAY
368,09:05:53,6,W006,THINKING
369,09:05:53,1,W001,IDLE
369,09:05:53,2,W002,WORKING
369,09:05:53,3,W003,IDLE
369,09:05:53,4,W004,THINKING
369,09:05:53,5,W005,AWAY
369,09:05:53,6,W006,THINKING
370,09:05:53,1,W001,IDLE
370,09:05:53,2,W002,WORKING
370,09:05:53,3,W003,IDLE
370,09:05:53,4,W004,THINKING
370,09:05:53,5,W005,AWAY
370,09:05:53,6,W006,THINKING
371,09:05:53,1,W001,IDLE
371,09:05:53,2,W002,WORKING
371,09:05:53,3,W003,IDLE
371,09:05:53,4,W004,THINKING
371,09:05:53,5,W005,AWAY
371,09:05:53,6,W006,THINKING
372,09:05:53,1,W001,IDLE
372,09:05:53,2,W002,WORKING
372,09:05:53,3,W003,IDLE
372,09:05:53,4,W004,THINKING
372,09:05:53,5,W005,AWAY
372,09:05:53,6,W006,THINKING
373,09:05:53,1,W001,IDLE
373,09:05:53,2,W002,WORKING
373,09:05:53,3,W003,IDLE
373,09:05:53,4,W004,THINKING
373,09:05:53,5,W005,AWAY
373,09:05:53,6,W006,THINKING
374,09:05:53,1,W001,IDLE
374,09:05:53,2,W002,WORKING
374,09:05:53,3,W003,IDLE
374,09:05:53,4,W004,THINKING
374,09:05:53,5,W005,AWAY
374,09:05:53,6,W006,THINKING
375,09:05:53,1,W001,IDLE
375,09:05:53,2,W002,WORKING
375,09:05:53,3,W003,IDLE
375,09:05:53,4,W004,THINKING
375,09:05:53,5,W005,AWAY
375,09:05:53,6,W006,THINKING
376,09:05:53,1,W001,IDLE
376,09:05:53,2,W002,WORKING
376,09:05:53,3,W003,IDLE
376,09:05:53,4,W004,THINKING
376,09:05:53,5,W005,AWAY
376,09:05:53,6,W006,THINKING
377,09:05:53,1,W001,IDLE
377,09:05:53,2,W002,WORKING
377,09:05:53,3,W003,IDLE
377,09:05:53,4,W004,THINKING
377,09:05:53,5,W005,AWAY
377,09:05:53,6,W006,THINKING
378,09:05:53,1,W001,IDLE
378,09:05:53,2,W002,WORKING
378,09:05:53,3,W003,IDLE
378,09:05:53,4,W004,THINKING
378,09:05:53,5,W005,AWAY
378,09:05:53,6,W006,THINKING
379,09:05:53,1,W001,IDLE
379,09:05:53,2,W002,WORKING
379,09:05:53,3,W003,IDLE
379,09:05:53,4,W004,THINKING
379,09:05:53,5,W005,AWAY
379,09:05:53,6,W006,THINKING
380,09:05:53,1,W001,IDLE
380,09:05:53,2,W002,WORKING
380,09:05:53,3,W003,IDLE
380,09:05:53,4,W004,THINKING
380,09:05:53,5,W005,AWAY
380,09:05:53,6,W006,THINKING
381,09:05:53,1,W001,IDLE
381,09:05:53,2,W002,WORKING
381,09:05:53,3,W003,IDLE
381,09:05:53,4,W004,THINKING
381,09:05:53,5,W005,AWAY
381,09:05:53,6,W006,THINKING
382,09:05:53,1,W001,IDLE
382,09:05:53,2,W002,WORKING
382,09:05:53,3,W003,IDLE
382,09:05:53,4,W004,THINKING
382,09:05:53,5,W005,AWAY
382,09:05:53,6,W006,THINKING
383,09:05:53,1,W001,IDLE
383,09:05:53,2,W002,WORKING
383,09:05:53,3,W003,IDLE
383,09:05:53,4,W004,THINKING
383,09:05:53,5,W005,AWAY
383,09:05:53,6,W006,THINKING
384,09:05:54,1,W001,IDLE
384,09:05:54,2,W002,WORKING
384,09:05:54,3,W003,IDLE
384,09:05:54,4,W004,THINKING
384,09:05:54,5,W005,AWAY
384,09:05:54,6,W006,THINKING
385,09:05:54,1,W001,IDLE
385,09:05:54,2,W002,WORKING
385,09:05:54,3,W003,IDLE
385,09:05:54,4,W004,THINKING
385,09:05:54,5,W005,AWAY
385,09:05:54,6,W006,THINKING
386,09:05:54,1,W001,IDLE
386,09:05:54,2,W002,WORKING
386,09:05:54,3,W003,IDLE
386,09:05:54,4,W004,THINKING
386,09:05:54,5,W005,AWAY
386,09:05:54,6,W006,THINKING
387,09:05:54,1,W001,IDLE
387,09:05:54,2,W002,WORKING
387,09:05:54,3,W003,IDLE
387,09:05:54,4,W004,THINKING
387,09:05:54,5,W005,AWAY
387,09:05:54,6,W006,THINKING
388,09:05:54,1,W001,IDLE
388,09:05:54,2,W002,WORKING
388,09:05:54,3,W003,IDLE
388,09:05:54,4,W004,THINKING
388,09:05:54,5,W005,AWAY
388,09:05:54,6,W006,THINKING
389,09:05:54,1,W001,IDLE
389,09:05:54,2,W002,WORKING
389,09:05:54,3,W003,IDLE
389,09:05:54,4,W004,THINKING
389,09:05:54,5,W005,AWAY
389,09:05:54,6,W006,THINKING
390,09:05:54,1,W001,IDLE
390,09:05:54,2,W002,WORKING
390,09:05:54,3,W003,IDLE
390,09:05:54,4,W004,THINKING
390,09:05:54,5,W005,AWAY
390,09:05:54,6,W006,THINKING
391,09:05:54,1,W001,IDLE
391,09:05:54,2,W002,WORKING
391,09:05:54,3,W003,IDLE
391,09:05:54,4,W004,THINKING
391,09:05:54,5,W005,AWAY
391,09:05:54,6,W006,THINKING
392,09:05:54,1,W001,IDLE
392,09:05:54,2,W002,WORKING
392,09:05:54,3,W003,IDLE
392,09:05:54,4,W004,THINKING
392,09:05:54,5,W005,AWAY
392,09:05:54,6,W006,THINKING
393,09:05:54,1,W001,IDLE
393,09:05:54,2,W002,WORKING
393,09:05:54,3,W003,IDLE
393,09:05:54,4,W004,THINKING
393,09:05:54,5,W005,AWAY
393,09:05:54,6,W006,THINKING
394,09:05:54,1,W001,IDLE
394,09:05:54,2,W002,WORKING
394,09:05:54,3,W003,IDLE
394,09:05:54,4,W004,THINKING
394,09:05:54,5,W005,AWAY
394,09:05:54,6,W006,THINKING
395,09:05:54,1,W001,IDLE
395,09:05:54,2,W002,WORKING
395,09:05:54,3,W003,IDLE
395,09:05:54,4,W004,THINKING
395,09:05:54,5,W005,AWAY
395,09:05:54,6,W006,THINKING
396,09:05:54,1,W001,IDLE
396,09:05:54,2,W002,WORKING
396,09:05:54,3,W003,IDLE
396,09:05:54,4,W004,THINKING
396,09:05:54,5,W005,AWAY
396,09:05:54,6,W006,THINKING
397,09:05:54,1,W001,IDLE
397,09:05:54,2,W002,WORKING
397,09:05:54,3,W003,IDLE
397,09:05:54,4,W004,THINKING
397,09:05:54,5,W005,AWAY
397,09:05:54,6,W006,THINKING
398,09:05:54,1,W001,IDLE
398,09:05:54,2,W002,WORKING
398,09:05:54,3,W003,IDLE
398,09:05:54,4,W004,THINKING
398,09:05:54,5,W005,AWAY
398,09:05:54,6,W006,THINKING
399,09:05:54,1,W001,IDLE
399,09:05:54,2,W002,WORKING
399,09:05:54,3,W003,IDLE
399,09:05:54,4,W004,THINKING
399,09:05:54,5,W005,AWAY
399,09:05:54,6,W006,THINKING
400,09:05:54,1,W001,IDLE
400,09:05:54,2,W002,WORKING
400,09:05:54,3,W003,IDLE
400,09:05:54,4,W004,THINKING
400,09:05:54,5,W005,AWAY
400,09:05:54,6,W006,THINKING
401,09:05:54,1,W001,IDLE
401,09:05:54,2,W002,WORKING
401,09:05:54,3,W003,IDLE
401,09:05:54,4,W004,THINKING
401,09:05:54,5,W005,AWAY
401,09:05:54,6,W006,THINKING
402,09:05:54,1,W001,IDLE
402,09:05:54,2,W002,WORKING
402,09:05:54,3,W003,IDLE
402,09:05:54,4,W004,THINKING
402,09:05:54,5,W005,AWAY
402,09:05:54,6,W006,THINKING
403,09:05:54,1,W001,IDLE
403,09:05:54,2,W002,WORKING
403,09:05:54,3,W003,IDLE
403,09:05:54,4,W004,THINKING
403,09:05:54,5,W005,AWAY
403,09:05:54,6,W006,THINKING
404,09:05:54,1,W001,IDLE
404,09:05:54,2,W002,WORKING
404,09:05:54,3,W003,IDLE
404,09:05:54,4,W004,THINKING
404,09:05:54,5,W005,AWAY
404,09:05:54,6,W006,WORKING
405,09:05:54,1,W001,IDLE
405,09:05:54,2,W002,WORKING
405,09:05:54,3,W003,IDLE
405,09:05:54,4,W004,THINKING
405,09:05:54,5,W005,AWAY
405,09:05:54,6,W006,WORKING
406,09:05:54,1,W001,IDLE
406,09:05:54,2,W002,WORKING
406,09:05:54,3,W003,IDLE
406,09:05:54,4,W004,THINKING
406,09:05:54,5,W005,AWAY
406,09:05:54,6,W006,WORKING
407,09:05:54,1,W001,IDLE
407,09:05:54,2,W002,WORKING
407,09:05:54,3,W003,IDLE
407,09:05:54,4,W004,THINKING
407,09:05:54,5,W005,AWAY
407,09:05:54,6,W006,WORKING
408,09:05:55,1,W001,IDLE
408,09:05:55,2,W002,WORKING
408,09:05:55,3,W003,IDLE
408,09:05:55,4,W004,THINKING
408,09:05:55,5,W005,AWAY
408,09:05:55,6,W006,WORKING
409,09:05:55,1,W001,IDLE
409,09:05:55,2,W002,WORKING
409,09:05:55,3,W003,IDLE
409,09:05:55,4,W004,THINKING
409,09:05:55,5,W005,AWAY
409,09:05:55,6,W006,WORKING
410,09:05:55,1,W001,IDLE
410,09:05:55,2,W002,WORKING
410,09:05:55,3,W003,IDLE
410,09:05:55,4,W004,THINKING
410,09:05:55,5,W005,AWAY
410,09:05:55,6,W006,WORKING
411,09:05:55,1,W001,IDLE
411,09:05:55,2,W002,WORKING
411,09:05:55,3,W003,IDLE
411,09:05:55,4,W004,THINKING
411,09:05:55,5,W005,AWAY
411,09:05:55,6,W006,WORKING
412,09:05:55,1,W001,IDLE
412,09:05:55,2,W002,WORKING
412,09:05:55,3,W003,IDLE
412,09:05:55,4,W004,THINKING
412,09:05:55,5,W005,AWAY
412,09:05:55,6,W006,WORKING
413,09:05:55,1,W001,IDLE
413,09:05:55,2,W002,WORKING
413,09:05:55,3,W003,IDLE
413,09:05:55,4,W004,THINKING
413,09:05:55,5,W005,AWAY
413,09:05:55,6,W006,WORKING
414,09:05:55,1,W001,IDLE
414,09:05:55,2,W002,WORKING
414,09:05:55,3,W003,IDLE
414,09:05:55,4,W004,THINKING
414,09:05:55,5,W005,AWAY
414,09:05:55,6,W006,WORKING
415,09:05:55,1,W001,IDLE
415,09:05:55,2,W002,WORKING
415,09:05:55,3,W003,IDLE
415,09:05:55,4,W004,THINKING
415,09:05:55,5,W005,AWAY
415,09:05:55,6,W006,WORKING
416,09:05:55,1,W001,IDLE
416,09:05:55,2,W002,WORKING
416,09:05:55,3,W003,IDLE
416,09:05:55,4,W004,THINKING
416,09:05:55,5,W005,AWAY
416,09:05:55,6,W006,WORKING
417,09:05:55,1,W001,IDLE
417,09:05:55,2,W002,WORKING
417,09:05:55,3,W003,IDLE
417,09:05:55,4,W004,THINKING
417,09:05:55,5,W005,AWAY
417,09:05:55,6,W006,WORKING
418,09:05:55,1,W001,IDLE
418,09:05:55,2,W002,WORKING
418,09:05:55,3,W003,IDLE
418,09:05:55,4,W004,THINKING
418,09:05:55,5,W005,AWAY
418,09:05:55,6,W006,WORKING
419,09:05:55,1,W001,IDLE
419,09:05:55,2,W002,WORKING
419,09:05:55,3,W003,IDLE
419,09:05:55,4,W004,THINKING
419,09:05:55,5,W005,AWAY
419,09:05:55,6,W006,WORKING
420,09:05:55,1,W001,IDLE
420,09:05:55,2,W002,WORKING
420,09:05:55,3,W003,IDLE
420,09:05:55,4,W004,THINKING
420,09:05:55,5,W005,AWAY
420,09:05:55,6,W006,WORKING
421,09:05:55,1,W001,IDLE
421,09:05:55,2,W002,WORKING
421,09:05:55,3,W003,IDLE
421,09:05:55,4,W004,THINKING
421,09:05:55,5,W005,AWAY
421,09:05:55,6,W006,WORKING
422,09:05:55,1,W001,IDLE
422,09:05:55,2,W002,WORKING
422,09:05:55,3,W003,IDLE
422,09:05:55,4,W004,THINKING
422,09:05:55,5,W005,AWAY
422,09:05:55,6,W006,WORKING
423,09:05:55,1,W001,IDLE
423,09:05:55,2,W002,WORKING
423,09:05:55,3,W003,IDLE
423,09:05:55,4,W004,THINKING
423,09:05:55,5,W005,AWAY
423,09:05:55,6,W006,WORKING
424,09:05:55,1,W001,IDLE
424,09:05:55,2,W002,WORKING
424,09:05:55,3,W003,IDLE
424,09:05:55,4,W004,THINKING
424,09:05:55,5,W005,AWAY
424,09:05:55,6,W006,WORKING
425,09:05:55,1,W001,IDLE
425,09:05:55,2,W002,WORKING
425,09:05:55,3,W003,IDLE
425,09:05:55,4,W004,THINKING
425,09:05:55,5,W005,AWAY
425,09:05:55,6,W006,WORKING
426,09:05:55,1,W001,IDLE
426,09:05:55,2,W002,WORKING
426,09:05:55,3,W003,IDLE
426,09:05:55,4,W004,THINKING
426,09:05:55,5,W005,AWAY
426,09:05:55,6,W006,WORKING
427,09:05:55,1,W001,IDLE
427,09:05:55,2,W002,WORKING
427,09:05:55,3,W003,IDLE
427,09:05:55,4,W004,THINKING
427,09:05:55,5,W005,AWAY
427,09:05:55,6,W006,WORKING
428,09:05:55,1,W001,IDLE
428,09:05:55,2,W002,WORKING
428,09:05:55,3,W003,IDLE
428,09:05:55,4,W004,THINKING
428,09:05:55,5,W005,AWAY
428,09:05:55,6,W006,WORKING
429,09:05:55,1,W001,IDLE
429,09:05:55,2,W002,WORKING
429,09:05:55,3,W003,IDLE
429,09:05:55,4,W004,THINKING
429,09:05:55,5,W005,AWAY
429,09:05:55,6,W006,WORKING
430,09:05:55,1,W001,IDLE
430,09:05:55,2,W002,WORKING
430,09:05:55,3,W003,IDLE
430,09:05:55,4,W004,THINKING
430,09:05:55,5,W005,AWAY
430,09:05:55,6,W006,WORKING
431,09:05:55,1,W001,IDLE
431,09:05:55,2,W002,WORKING
431,09:05:55,3,W003,IDLE
431,09:05:55,4,W004,THINKING
431,09:05:55,5,W005,AWAY
431,09:05:55,6,W006,WORKING
432,09:05:56,1,W001,IDLE
432,09:05:56,2,W002,WORKING
432,09:05:56,3,W003,IDLE
432,09:05:56,4,W004,THINKING
432,09:05:56,5,W005,AWAY
432,09:05:56,6,W006,WORKING
433,09:05:56,1,W001,IDLE
433,09:05:56,2,W002,WORKING
433,09:05:56,3,W003,IDLE
433,09:05:56,4,W004,THINKING
433,09:05:56,5,W005,AWAY
433,09:05:56,6,W006,WORKING
434,09:05:56,1,W001,IDLE
434,09:05:56,2,W002,WORKING
434,09:05:56,3,W003,IDLE
434,09:05:56,4,W004,THINKING
434,09:05:56,5,W005,AWAY
434,09:05:56,6,W006,WORKING
435,09:05:56,1,W001,IDLE
435,09:05:56,2,W002,WORKING
435,09:05:56,3,W003,IDLE
435,09:05:56,4,W004,THINKING
435,09:05:56,5,W005,AWAY
435,09:05:56,6,W006,WORKING
436,09:05:56,1,W001,IDLE
436,09:05:56,2,W002,WORKING
436,09:05:56,3,W003,IDLE
436,09:05:56,4,W004,THINKING
436,09:05:56,5,W005,AWAY
436,09:05:56,6,W006,WORKING
437,09:05:56,1,W001,IDLE
437,09:05:56,2,W002,WORKING
437,09:05:56,3,W003,IDLE
437,09:05:56,4,W004,THINKING
437,09:05:56,5,W005,AWAY
437,09:05:56,6,W006,WORKING
438,09:05:56,1,W001,IDLE
438,09:05:56,2,W002,WORKING
438,09:05:56,3,W003,IDLE
438,09:05:56,4,W004,THINKING
438,09:05:56,5,W005,AWAY
438,09:05:56,6,W006,WORKING
439,09:05:56,1,W001,IDLE
439,09:05:56,2,W002,WORKING
439,09:05:56,3,W003,IDLE
439,09:05:56,4,W004,THINKING
439,09:05:56,5,W005,AWAY
439,09:05:56,6,W006,WORKING
440,09:05:56,1,W001,IDLE
440,09:05:56,2,W002,WORKING
440,09:05:56,3,W003,IDLE
440,09:05:56,4,W004,THINKING
440,09:05:56,5,W005,AWAY
440,09:05:56,6,W006,WORKING
441,09:05:56,1,W001,IDLE
441,09:05:56,2,W002,WORKING
441,09:05:56,3,W003,IDLE
441,09:05:56,4,W004,THINKING
441,09:05:56,5,W005,AWAY
441,09:05:56,6,W006,WORKING
442,09:05:56,1,W001,IDLE
442,09:05:56,2,W002,WORKING
442,09:05:56,3,W003,IDLE
442,09:05:56,4,W004,THINKING
442,09:05:56,5,W005,AWAY
442,09:05:56,6,W006,WORKING
443,09:05:56,1,W001,IDLE
443,09:05:56,2,W002,WORKING
443,09:05:56,3,W003,IDLE
443,09:05:56,4,W004,THINKING
443,09:05:56,5,W005,AWAY
443,09:05:56,6,W006,WORKING
444,09:05:56,1,W001,IDLE
444,09:05:56,2,W002,WORKING
444,09:05:56,3,W003,IDLE
444,09:05:56,4,W004,THINKING
444,09:05:56,5,W005,AWAY
444,09:05:56,6,W006,WORKING
445,09:05:56,1,W001,IDLE
445,09:05:56,2,W002,WORKING
445,09:05:56,3,W003,IDLE
445,09:05:56,4,W004,THINKING
445,09:05:56,5,W005,AWAY
445,09:05:56,6,W006,WORKING
446,09:05:56,1,W001,IDLE
446,09:05:56,2,W002,WORKING
446,09:05:56,3,W003,IDLE
446,09:05:56,4,W004,THINKING
446,09:05:56,5,W005,AWAY
446,09:05:56,6,W006,WORKING
447,09:05:56,1,W001,IDLE
447,09:05:56,2,W002,WORKING
447,09:05:56,3,W003,IDLE
447,09:05:56,4,W004,THINKING
447,09:05:56,5,W005,AWAY
447,09:05:56,6,W006,WORKING
448,09:05:56,1,W001,IDLE
448,09:05:56,2,W002,WORKING
448,09:05:56,3,W003,IDLE
448,09:05:56,4,W004,THINKING
448,09:05:56,5,W005,AWAY
448,09:05:56,6,W006,WORKING
449,09:05:56,1,W001,IDLE
449,09:05:56,2,W002,WORKING
449,09:05:56,3,W003,IDLE
449,09:05:56,4,W004,THINKING
449,09:05:56,5,W005,AWAY
449,09:05:56,6,W006,WORKING
450,09:05:56,1,W001,IDLE
450,09:05:56,2,W002,WORKING
450,09:05:56,3,W003,IDLE
450,09:05:56,4,W004,THINKING
450,09:05:56,5,W005,AWAY
450,09:05:56,6,W006,WORKING
451,09:05:56,1,W001,IDLE
451,09:05:56,2,W002,WORKING
451,09:05:56,3,W003,IDLE
451,09:05:56,4,W004,THINKING
451,09:05:56,5,W005,AWAY
451,09:05:56,6,W006,WORKING
452,09:05:56,1,W001,IDLE
452,09:05:56,2,W002,WORKING
452,09:05:56,3,W003,IDLE
452,09:05:56,4,W004,THINKING
452,09:05:56,5,W005,AWAY
452,09:05:56,6,W006,WORKING
453,09:05:56,1,W001,IDLE
453,09:05:56,2,W002,WORKING
453,09:05:56,3,W003,IDLE
453,09:05:56,4,W004,THINKING
453,09:05:56,5,W005,AWAY
453,09:05:56,6,W006,WORKING
454,09:05:56,1,W001,IDLE
454,09:05:56,2,W002,WORKING
454,09:05:56,3,W003,IDLE
454,09:05:56,4,W004,THINKING
454,09:05:56,5,W005,AWAY
454,09:05:56,6,W006,WORKING
455,09:05:56,1,W001,IDLE
455,09:05:56,2,W002,WORKING
455,09:05:56,3,W003,IDLE
455,09:05:56,4,W004,THINKING
455,09:05:56,5,W005,AWAY
455,09:05:56,6,W006,WORKING
456,09:05:57,1,W001,IDLE
456,09:05:57,2,W002,WORKING
456,09:05:57,3,W003,IDLE
456,09:05:57,4,W004,THINKING
456,09:05:57,5,W005,AWAY
456,09:05:57,6,W006,WORKING
457,09:05:57,1,W001,IDLE
457,09:05:57,2,W002,WORKING
457,09:05:57,3,W003,IDLE
457,09:05:57,4,W004,THINKING
457,09:05:57,5,W005,AWAY
457,09:05:57,6,W006,WORKING
458,09:05:57,1,W001,IDLE
458,09:05:57,2,W002,WORKING
458,09:05:57,3,W003,IDLE
458,09:05:57,4,W004,THINKING
458,09:05:57,5,W005,AWAY
458,09:05:57,6,W006,WORKING
459,09:05:57,1,W001,IDLE
459,09:05:57,2,W002,WORKING
459,09:05:57,3,W003,IDLE
459,09:05:57,4,W004,THINKING
459,09:05:57,5,W005,AWAY
459,09:05:57,6,W006,WORKING
460,09:05:57,1,W001,IDLE
460,09:05:57,2,W002,WORKING
460,09:05:57,3,W003,IDLE
460,09:05:57,4,W004,THINKING
460,09:05:57,5,W005,AWAY
460,09:05:57,6,W006,WORKING
461,09:05:57,1,W001,IDLE
461,09:05:57,2,W002,WORKING
461,09:05:57,3,W003,IDLE
461,09:05:57,4,W004,THINKING
461,09:05:57,5,W005,AWAY
461,09:05:57,6,W006,WORKING
462,09:05:57,1,W001,IDLE
462,09:05:57,2,W002,WORKING
462,09:05:57,3,W003,IDLE
462,09:05:57,4,W004,THINKING
462,09:05:57,5,W005,AWAY
462,09:05:57,6,W006,WORKING
463,09:05:57,1,W001,IDLE
463,09:05:57,2,W002,WORKING
463,09:05:57,3,W003,IDLE
463,09:05:57,4,W004,THINKING
463,09:05:57,5,W005,AWAY
463,09:05:57,6,W006,WORKING
464,09:05:57,1,W001,IDLE
464,09:05:57,2,W002,WORKING
464,09:05:57,3,W003,IDLE
464,09:05:57,4,W004,THINKING
464,09:05:57,5,W005,AWAY
464,09:05:57,6,W006,WORKING
465,09:05:57,1,W001,IDLE
465,09:05:57,2,W002,WORKING
465,09:05:57,3,W003,IDLE
465,09:05:57,4,W004,THINKING
465,09:05:57,5,W005,AWAY
465,09:05:57,6,W006,WORKING
466,09:05:57,1,W001,IDLE
466,09:05:57,2,W002,WORKING
466,09:05:57,3,W003,IDLE
466,09:05:57,4,W004,THINKING
466,09:05:57,5,W005,AWAY
466,09:05:57,6,W006,WORKING
467,09:05:57,1,W001,IDLE
467,09:05:57,2,W002,WORKING
467,09:05:57,3,W003,IDLE
467,09:05:57,4,W004,THINKING
467,09:05:57,5,W005,AWAY
467,09:05:57,6,W006,WORKING
468,09:05:57,1,W001,IDLE
468,09:05:57,2,W002,WORKING
468,09:05:57,3,W003,IDLE
468,09:05:57,4,W004,THINKING
468,09:05:57,5,W005,AWAY
468,09:05:57,6,W006,WORKING
469,09:05:57,1,W001,IDLE
469,09:05:57,2,W002,WORKING
469,09:05:57,3,W003,IDLE
469,09:05:57,4,W004,THINKING
469,09:05:57,5,W005,AWAY
469,09:05:57,6,W006,WORKING
470,09:05:57,1,W001,IDLE
470,09:05:57,2,W002,WORKING
470,09:05:57,3,W003,IDLE
470,09:05:57,4,W004,THINKING
470,09:05:57,5,W005,AWAY
470,09:05:57,6,W006,WORKING
471,09:05:57,1,W001,IDLE
471,09:05:57,2,W002,WORKING
471,09:05:57,3,W003,IDLE
471,09:05:57,4,W004,THINKING
471,09:05:57,5,W005,AWAY
471,09:05:57,6,W006,WORKING
472,09:05:57,1,W001,IDLE
472,09:05:57,2,W002,WORKING
472,09:05:57,3,W003,IDLE
472,09:05:57,4,W004,THINKING
472,09:05:57,5,W005,AWAY
472,09:05:57,6,W006,WORKING
473,09:05:57,1,W001,IDLE
473,09:05:57,2,W002,WORKING
473,09:05:57,3,W003,IDLE
473,09:05:57,4,W004,THINKING
473,09:05:57,5,W005,AWAY
473,09:05:57,6,W006,WORKING
474,09:05:57,1,W001,IDLE
474,09:05:57,2,W002,WORKING
474,09:05:57,3,W003,IDLE
474,09:05:57,4,W004,THINKING
474,09:05:57,5,W005,AWAY
474,09:05:57,6,W006,WORKING
475,09:05:57,1,W001,IDLE
475,09:05:57,2,W002,WORKING
475,09:05:57,3,W003,IDLE
475,09:05:57,4,W004,THINKING
475,09:05:57,5,W005,AWAY
475,09:05:57,6,W006,WORKING
476,09:05:57,1,W001,IDLE
476,09:05:57,2,W002,WORKING
476,09:05:57,3,W003,IDLE
476,09:05:57,4,W004,THINKING
476,09:05:57,5,W005,AWAY
476,09:05:57,6,W006,WORKING
477,09:05:57,1,W001,IDLE
477,09:05:57,2,W002,WORKING
477,09:05:57,3,W003,IDLE
477,09:05:57,4,W004,THINKING
477,09:05:57,5,W005,AWAY
477,09:05:57,6,W006,WORKING
478,09:05:57,1,W001,IDLE
478,09:05:57,2,W002,WORKING
478,09:05:57,3,W003,IDLE
478,09:05:57,4,W004,THINKING
478,09:05:57,5,W005,AWAY
478,09:05:57,6,W006,WORKING
479,09:05:57,1,W001,IDLE
479,09:05:57,2,W002,WORKING
479,09:05:57,3,W003,IDLE
479,09:05:57,4,W004,THINKING
479,09:05:57,5,W005,AWAY
479,09:05:57,6,W006,WORKING
480,09:05:58,1,W001,IDLE
480,09:05:58,2,W002,WORKING
480,09:05:58,3,W003,IDLE
480,09:05:58,4,W004,THINKING
480,09:05:58,5,W005,AWAY
480,09:05:58,6,W006,WORKING
481,09:05:58,1,W001,IDLE
481,09:05:58,2,W002,WORKING
481,09:05:58,3,W003,IDLE
481,09:05:58,4,W004,THINKING
481,09:05:58,5,W005,AWAY
481,09:05:58,6,W006,WORKING
482,09:05:58,1,W001,IDLE
482,09:05:58,2,W002,WORKING
482,09:05:58,3,W003,IDLE
482,09:05:58,4,W004,THINKING
